날짜,NAV,시가,고가,저가,종가,거래량,괴리율,추적오차율
2017-09-12,31084.52,31190,31195,31010,31075,4717070,-0.03,2.42
2017-09-13,31042.63,31130,31260,31005,31090,4641137,0.15,2.42
2017-09-14,31293.6,31095,31210,31030,31210,5249557,-0.27,2.42
2017-09-15,31410.04,31190,31390,31125,31385,5251347,-0.08,2.41
2017-09-18,31933.03,31415,31915,31415,31890,7854949,-0.13,2.41
2017-09-19,31890.98,31915,31955,31855,31875,7043950,-0.05,2.41
2017-09-20,31888.42,31940,32095,31760,31855,8456303,-0.1,2.41
2017-09-21,31865.41,31825,31930,31780,31880,6420635,0.05,2.41
2017-09-22,31709.77,31850,31955,31590,31675,8250667,-0.11,2.41
2017-09-25,31678.49,31710,31745,31575,31645,4004198,-0.11,2.41
2017-09-26,31467.51,31540,31600,31420,31485,7092878,0.06,2.41
2017-09-27,31420.29,31510,31510,31385,31420,4731295,-0.0,2.41
2017-09-28,31453.87,31460,31550,31360,31455,10373532,0.0,2.41
2017-09-29,31694.04,31470,31700,31470,31700,9891922,0.02,2.41
2017-10-10,32316.23,32185,32450,32105,32275,11924669,-0.13,2.44
2017-10-11,32678.88,32405,32625,32390,32615,17666943,-0.2,2.44
2017-10-12,32878.42,32670,32835,32640,32825,9678675,-0.16,2.44
2017-10-13,32801.35,32810,32875,32735,32785,5911090,-0.05,2.44
2017-10-16,32848.65,32865,32965,32760,32815,5911284,-0.1,2.44
2017-10-17,32917.28,32830,32940,32815,32885,12861426,-0.1,2.44
2017-10-18,32905.78,32845,32970,32790,32865,5550579,-0.12,2.44
2017-10-19,32711.19,32950,32985,32680,32735,9881010,0.07,2.44
2017-10-20,32951.57,32745,32910,32735,32910,6409974,-0.13,2.44
2017-10-23,33008.09,33040,33070,32905,33010,20270648,0.01,2.44
2017-10-24,32959.07,33005,33055,32950,32950,8932702,-0.03,2.44
2017-10-25,32994.55,32985,33050,32850,32975,8975683,-0.06,2.44
2017-10-26,32760.83,32985,33000,32750,32750,2933625,-0.03,2.44
2017-10-27,32955.9,32770,33020,32735,32975,3605678,0.06,2.44
2017-10-30,33073.77,33130,33160,33000,33045,8076036,-0.09,2.44
2017-10-31,33393.89,33050,33460,33000,33375,18472117,-0.06,2.44
2017-11-01,33913.09,33665,33925,33575,33925,14991272,0.04,2.44
2017-11-02,33789.93,33940,33960,33730,33805,11811684,0.04,2.44
2017-11-03,33918.44,33910,33960,33650,33880,8209861,-0.11,2.44
2017-11-06,33775.37,33880,33910,33485,33745,9062077,-0.09,2.44
2017-11-07,33711.82,33730,33865,33660,33710,8513456,-0.01,2.44
2017-11-08,33815.5,33565,33930,33525,33810,14956286,-0.02,2.44
2017-11-09,33748.43,33880,33900,33545,33715,9998632,-0.1,2.44
2017-11-10,33630.82,33525,33690,33495,33625,8987956,-0.02,2.44
2017-11-13,33467.6,33640,33760,33420,33450,6020530,-0.05,2.44
2017-11-14,33396.15,33475,33505,33365,33425,6311474,0.09,2.44
2017-11-15,33250.84,33390,33390,33180,33220,6057621,-0.09,2.44
2017-11-16,33469.92,33300,33500,33225,33435,8349290,-0.1,2.44
2017-11-17,33451.03,33605,33835,33425,33425,16551618,-0.08,2.44
2017-11-20,33323.72,33485,33545,33245,33280,16318516,-0.13,2.44
2017-11-21,33382.52,33410,33505,33300,33355,9555691,-0.08,2.44
2017-11-22,33581.0,33600,33735,33485,33560,13442803,-0.06,2.44
2017-11-23,33481.93,33610,33615,33445,33500,7849119,0.05,2.44
2017-11-24,33574.78,33515,33570,33410,33570,8624880,-0.01,2.44
2017-11-27,32982.78,33595,33605,32965,33000,8342543,0.05,2.44
2017-11-28,33128.39,33005,33175,32900,33090,9572220,-0.12,2.44
2017-11-29,33097.07,33140,33255,33045,33075,4785310,-0.07,2.44
2017-11-30,32553.64,32860,32975,32505,32535,7858593,-0.06,2.44
2017-12-01,32506.23,32630,32680,32465,32525,7732881,0.06,2.44
2017-12-04,32903.4,32665,32870,32515,32870,7358038,-0.1,2.44
2017-12-05,32987.57,32700,33040,32645,32960,7183040,-0.08,2.44
2017-12-06,32478.67,32980,32980,32490,32490,8966652,0.03,2.44
2017-12-07,32386.93,32575,32590,32270,32385,10300065,-0.01,2.44
2017-12-08,32500.77,32505,32570,32370,32485,10577846,-0.05,2.44
2017-12-11,32537.09,32530,32560,32375,32525,8601745,-0.04,2.44
2017-12-12,32436.23,32520,32550,32350,32415,9463306,-0.07,2.44
2017-12-13,32646.97,32480,32690,32360,32670,7450056,0.07,2.44
2017-12-14,32501.04,32740,33150,32705,32705,7594713,0.63,2.44
2017-12-15,32647.33,32820,32895,32585,32650,8519096,0.01,2.44
2017-12-18,32684.27,32680,32740,32600,32690,5399373,0.02,2.44
2017-12-19,32701.43,32815,32975,32615,32700,6007262,-0.0,2.44
2017-12-20,32604.38,32645,32775,32600,32610,7748979,0.02,2.44
2017-12-21,31995.41,32530,32590,31975,31975,8563000,-0.06,2.44
2017-12-22,32145.34,32065,32205,31985,32130,8482482,-0.05,2.44
2017-12-26,31912.56,32200,32395,32000,32000,7603311,0.27,2.44
2017-12-27,32471.53,32110,32375,32045,32375,12654745,-0.3,2.79
2017-12-28,32921.19,32390,32815,32385,32780,7560958,-0.43,2.19
2018-01-02,33047.09,32910,33005,32805,32925,4611286,-0.37,2.2
2018-01-03,33159.49,33070,33170,32990,33065,6665204,-0.28,2.2
2018-01-04,32904.45,33260,33275,32800,32805,8194471,-0.3,2.2
2018-01-04,32904.45,33260,33275,32800,32805,8194471,-0.3,2.2
2018-01-05,33342.76,32895,33250,32895,33250,7465878,-0.28,2.2
2018-01-08,33573.09,33390,33530,33205,33475,7375511,-0.29,2.2
2018-01-09,33473.98,33380,33620,33200,33340,7326903,-0.4,2.2
2018-01-10,33209.94,33435,33450,33085,33125,9690515,-0.26,2.2
2018-01-11,33015.79,33110,33160,32885,32955,4424664,-0.18,2.2
2018-01-12,33120.06,33030,33100,32790,33015,5001713,-0.32,2.2
2018-01-15,33186.31,33185,33255,32995,33090,7824946,-0.29,2.2
2018-01-16,33450.01,33095,33415,33025,33350,5715609,-0.3,2.2
2018-01-17,33366.68,33280,33370,33175,33270,6316759,-0.29,2.2
2018-01-18,33360.3,33460,33550,33235,33295,8881497,-0.2,2.2
2018-01-19,33398.09,33330,33410,33255,33320,5383819,-0.23,2.2
2018-01-22,33072.67,33290,33290,32830,32980,4725501,-0.28,2.2
2018-01-23,33535.34,33125,33425,33085,33425,11030935,-0.33,2.2
2018-01-24,33533.74,33415,33620,33395,33480,8326847,-0.16,2.2
2018-01-25,33851.9,33415,33800,33415,33740,10081015,-0.33,2.2
2018-01-26,33980.32,33735,33875,33660,33875,7105117,-0.31,2.2
2018-01-29,34246.75,34050,34290,34040,34105,11628156,-0.41,2.19
2018-01-30,33781.1,34080,34150,33680,33680,16677263,-0.3,2.19
2018-01-31,33780.9,33565,34200,33565,33705,18955268,-0.22,2.19
2018-02-01,33802.18,33845,33905,33650,33715,4575054,-0.26,2.19
2018-02-02,33165.34,33630,33660,33005,33065,12480656,-0.3,2.19
2018-02-05,32792.87,32650,32810,32460,32715,15796914,-0.24,2.19
2018-02-06,32265.3,32045,32305,31660,32250,17558992,-0.05,2.19
2018-02-07,31509.95,32545,32555,31430,31435,10291681,-0.24,2.19
2018-02-08,31621.44,31445,31805,31360,31700,11833799,0.25,2.19
2018-02-09,30946.23,31340,31400,30705,30860,15916621,-0.28,2.19
2018-02-12,31277.03,31005,31340,30885,31205,14938390,-0.23,2.19
2018-02-13,31551.49,31420,31805,31295,31445,9652674,-0.34,2.19
2018-02-14,31903.74,31645,31935,31640,31855,5565044,-0.15,2.19
2018-02-19,32124.07,32285,32295,31830,32020,10503728,-0.32,2.2
2018-02-20,31745.02,31920,31935,31585,31650,5247625,-0.3,2.2
2018-02-21,31910.67,31675,31870,31450,31815,9991110,-0.3,2.2
2018-02-22,31680.23,31615,31705,31480,31605,6162129,-0.24,2.2
2018-02-23,32142.74,31730,32100,31730,32100,13644911,-0.13,2.2
2018-02-26,32197.19,32245,32260,32020,32155,6516952,-0.13,2.2
2018-02-27,32146.11,32325,32470,32055,32055,6083508,-0.28,2.2
2018-02-28,31746.25,31945,32100,31650,31690,7129364,-0.18,2.2
2018-03-02,31296.05,31395,31405,31060,31245,7347587,-0.16,2.2
2018-03-05,30920.89,31200,31255,30825,30835,10184072,-0.28,2.2
2018-03-06,31513.64,31110,31465,31085,31455,8910607,-0.19,2.2
2018-03-07,31580.45,31580,31800,31295,31495,5924788,-0.27,2.2
2018-03-08,31946.93,31725,31815,31520,31815,7260572,-0.41,2.2
2018-03-09,32236.8,31970,32435,31855,32180,8183255,-0.18,2.2
2018-03-12,32541.2,32480,32565,32325,32465,6148545,-0.23,2.2
2018-03-13,32769.63,32460,32615,32395,32615,4941024,-0.47,2.2
2018-03-14,32669.97,32385,32595,32385,32590,4615306,-0.24,2.2
2018-03-15,32745.07,32620,32730,32360,32705,5412170,-0.12,2.2
2018-03-16,32754.57,32675,32715,32410,32645,5595379,-0.33,2.2
2018-03-19,32500.0,32590,32645,32350,32410,6942277,-0.28,2.2
2018-03-20,32644.99,32230,32565,32170,32565,6386788,-0.25,2.2
2018-03-21,32626.16,32565,32665,32520,32570,4722419,-0.17,2.2
2018-03-22,32798.25,32600,32865,32565,32695,9104866,-0.31,2.2
2018-03-23,31705.44,32025,32100,31535,31605,9895870,-0.32,2.2
2018-03-26,31951.28,31525,31880,31365,31880,12178572,-0.22,2.2
2018-03-27,32097.47,32110,32130,31945,32015,9218337,-0.26,2.2
2018-03-28,31644.39,31675,31690,31435,31620,9416060,-0.08,2.2
2018-03-29,31910.01,31655,31945,31550,31880,12777934,-0.09,2.21
2018-03-30,31987.84,32115,32195,31960,31960,8620284,-0.09,2.21
2018-04-02,31926.52,32025,32205,31865,31885,5388437,-0.13,2.21
2018-04-03,31862.46,31585,31820,31505,31820,11930407,-0.13,2.21
2018-04-04,31377.2,31860,31875,31305,31330,5962195,-0.15,2.21
2018-04-05,31828.58,31550,31920,31520,31765,7580651,-0.2,2.21
2018-04-06,31685.89,31535,31700,31445,31610,6384268,-0.24,2.21
2018-04-09,31868.32,31580,31875,31560,31830,4307162,-0.12,2.21
2018-04-10,31917.12,31710,31955,31450,31860,5828252,-0.18,2.21
2018-04-11,31817.45,31885,31995,31740,31760,12790283,-0.18,2.21
2018-04-12,31844.65,31870,31945,31755,31755,10373335,-0.28,2.21
2018-04-13,32008.52,31870,32020,31815,31965,6843943,-0.14,2.21
2018-04-16,32038.48,32130,32155,31905,31990,6373974,-0.15,2.21
2018-04-17,31987.78,32025,32115,31890,31945,6695086,-0.13,2.21
2018-04-18,32387.88,32155,32410,32135,32300,5895050,-0.27,2.21
2018-04-19,32537.28,32395,32545,32350,32480,5642168,-0.18,2.21
2018-04-20,32313.32,32325,32405,32230,32265,4767086,-0.15,2.21
2018-04-23,32314.14,32190,32305,32145,32245,6805718,-0.21,2.21
2018-04-24,32110.58,32300,32310,31930,32065,5352459,-0.14,2.21
2018-04-25,31923.51,31840,31905,31705,31860,3176871,-0.2,2.21
2018-04-26,31873.42,31970,32385,31950,32260,2562103,1.21,2.08
2018-04-27,32144.81,32120,32315,31985,32090,7854372,-0.17,2.08
2018-04-30,32420.27,32185,32305,32140,32300,4494562,-0.37,2.08
2018-05-02,32317.56,32185,32250,32025,32070,8195109,-0.77,2.08
2018-05-03,32118.91,31965,32065,31855,31960,2749322,-0.49,2.07
2018-05-04,31738.1,31935,32015,31705,31705,7777604,-0.1,2.07
2018-05-08,31650.47,31855,31925,31515,31560,8028426,-0.29,2.07
2018-05-09,31504.21,31565,31620,31280,31455,5881541,-0.16,2.07
2018-05-10,31794.11,31625,31730,31550,31670,4840517,-0.39,2.04
2018-05-11,31913.84,31810,31985,31805,31865,7231864,-0.15,2.04
2018-05-14,31834.53,31945,31975,31755,31800,5904625,-0.11,2.04
2018-05-15,31555.82,31780,31845,31470,31510,5743855,-0.15,2.04
2018-05-16,31657.98,31405,31695,31375,31610,6580601,-0.15,2.04
2018-05-17,31489.75,31705,31815,31485,31495,4361954,0.02,2.04
2018-05-18,31597.15,31555,31610,31495,31595,3787017,-0.01,2.04
2018-05-21,31684.21,31665,31745,31380,31645,4952000,-0.12,2.04
2018-05-23,31890.44,31630,31885,31605,31860,7286578,-0.1,2.05
2018-05-24,31806.92,31925,31940,31675,31760,7344805,-0.15,2.05
2018-05-25,31863.84,31615,31890,31605,31810,6965125,-0.17,2.05
2018-05-28,31957.04,31945,31990,31875,31945,5619842,-0.04,2.05
2018-05-29,31677.25,31900,31945,31645,31650,4686386,-0.09,2.05
2018-05-30,30981.79,31515,31525,30795,30975,13822182,-0.02,2.05
2018-05-31,31146.9,31120,31170,30975,31100,18580502,-0.15,2.05
2018-06-01,31377.61,31120,31405,30995,31290,10163157,-0.28,2.05
2018-06-04,31539.97,31340,31535,31300,31455,9397598,-0.27,2.05
2018-06-05,31631.59,31470,31545,31275,31525,9819828,-0.34,2.05
2018-06-07,31823.58,31675,31910,31675,31800,8009056,-0.07,2.05
2018-06-08,31552.01,31750,31755,31465,31490,5742889,-0.2,2.05
2018-06-11,31778.42,31545,31780,31470,31765,3120212,-0.04,2.05
2018-06-12,31761.82,31830,31900,31680,31725,2447197,-0.12,2.05
2018-06-14,31195.48,31515,31525,31110,31145,5430084,-0.16,2.05
2018-06-15,30947.41,31215,31250,30990,30990,8660442,0.14,2.05
2018-06-18,30609.0,30980,30985,30475,30620,10119585,0.04,2.05
2018-06-19,30208.84,30555,30635,30140,30225,8103746,0.05,2.05
2018-06-20,30475.01,30320,30625,30245,30440,7724884,-0.11,2.05
2018-06-21,30174.56,30415,30535,30160,30180,8541116,0.02,2.05
2018-06-22,30441.36,29900,30410,29895,30410,9259474,-0.1,2.05
2018-06-25,30409.51,30330,30465,30100,30395,13951664,-0.05,2.05
2018-06-26,30348.55,30120,30425,30000,30360,7913016,0.04,2.05
2018-06-27,30297.59,30275,30440,30230,30250,11098701,-0.16,2.05
2018-06-28,29980.72,30155,30220,29900,29980,8343376,-0.0,2.07
2018-06-29,30120.3,30015,30120,29695,30045,14304926,-0.25,2.06
2018-07-02,29446.54,29995,30080,29375,29375,9553811,-0.24,2.06
2018-07-03,29488.73,29540,29595,29200,29415,9888905,-0.25,2.06
2018-07-04,29378.88,29430,29560,29305,29330,7033754,-0.17,2.06
2018-07-05,29315.55,29330,29465,29090,29260,7924009,-0.19,2.06
2018-07-06,29463.94,29250,29605,29130,29470,9005217,0.02,2.06
2018-07-09,29674.85,29460,29785,29375,29690,8414750,0.05,2.06
2018-07-10,29773.04,29810,29905,29710,29730,4935065,-0.14,2.06
2018-07-11,29596.34,29515,29635,29280,29560,10275747,-0.12,2.06
2018-07-12,29595.01,29615,29800,29500,29650,7352530,0.19,2.06
2018-07-13,30003.06,29695,30040,29685,29945,7994166,-0.19,2.06
2018-07-16,29875.72,29975,30050,29825,29855,7842494,-0.07,2.06
2018-07-17,29826.21,29860,29925,29680,29820,7265495,-0.02,2.06
2018-07-18,29785.72,29975,30115,29715,29750,7561082,-0.12,2.06
2018-07-19,29728.55,29855,29905,29650,29670,7061552,-0.2,2.06
2018-07-20,29832.72,29700,29860,29515,29815,8517238,-0.06,2.06
2018-07-23,29594.3,29800,29810,29525,29575,7283838,-0.07,2.06
2018-07-24,29686.11,29630,29720,29470,29665,2562621,-0.07,2.06
2018-07-25,29624.42,29730,29845,29575,29610,6099932,-0.05,2.06
2018-07-26,29835.25,29780,29935,29655,29810,2600186,-0.08,2.06
2018-07-27,29852.3,29850,29900,29755,29900,1658642,0.16,2.05
2018-07-30,29802.21,29755,29850,29645,29765,5478337,-0.12,2.05
2018-07-31,29818.36,29775,29815,29680,29805,5386124,-0.04,2.05
2018-08-01,29941.47,29865,30035,29845,29910,5678324,-0.11,2.05
2018-08-02,29427.85,29905,29905,29345,29375,5694623,-0.18,2.05
2018-08-03,29633.22,29465,29620,29385,29605,5866437,-0.1,2.05
2018-08-06,29594.89,29630,29785,29560,29560,8368037,-0.12,2.05
2018-08-07,29788.08,29615,29770,29485,29760,6231444,-0.09,2.05
2018-08-08,29788.19,29835,29890,29740,29765,5595826,-0.08,2.05
2018-08-09,29810.57,29765,29800,29625,29750,5010971,-0.2,2.05
2018-08-10,29433.75,29690,29690,29365,29425,5581189,-0.03,2.05
2018-08-13,29055.28,29220,29265,28885,29035,7012003,-0.07,2.05
2018-08-14,29178.28,29050,29220,29035,29165,5149871,-0.05,2.05
2018-08-16,28895.11,28810,28970,28620,28880,6302072,-0.05,2.05
2018-08-17,28926.64,28895,28980,28830,28890,4884596,-0.13,2.05
2018-08-20,28931.07,29015,29150,28880,28915,5171194,-0.06,2.05
2018-08-21,29262.62,28910,29270,28850,29230,4925673,-0.11,2.05
2018-08-22,29368.03,29260,29420,29215,29335,10554904,-0.11,2.05
2018-08-23,29496.2,29475,29480,29300,29455,4872292,-0.14,2.05
2018-08-24,29621.3,29405,29635,29305,29570,3689483,-0.17,2.05
2018-08-27,29750.54,29680,29770,29580,29720,3973910,-0.1,2.05
2018-08-28,29790.06,29860,29935,29730,29740,6654652,-0.17,2.05
2018-08-29,29872.41,29780,29865,29730,29825,3602595,-0.16,2.05
2018-08-30,29871.3,29870,30025,29770,29840,7224077,-0.1,2.05
2018-08-31,30073.21,29710,29975,29655,29960,4563537,-0.38,2.05
2018-09-03,29815.32,29945,29945,29745,29785,5910548,-0.1,2.05
2018-09-04,29946.18,29795,29945,29735,29915,5862865,-0.1,2.05
2018-09-05,29562.4,29815,29875,29485,29530,5890426,-0.11,2.05
2018-09-06,29494.35,29460,29620,29415,29485,6484829,-0.03,2.05
2018-09-07,29351.84,29265,29430,29120,29320,5273817,-0.11,2.05
2018-09-10,29434.55,29310,29450,29280,29385,4890062,-0.17,2.05
2018-09-11,29310.8,29365,29510,29200,29290,4274921,-0.07,2.05
2018-09-12,29301.06,29320,29365,29125,29260,6293426,-0.14,2.05
2018-09-13,29307.53,29280,29380,29230,29300,3420866,-0.03,2.05
2018-09-14,29792.99,29490,29800,29490,29765,5543588,-0.09,2.05
2018-09-17,29586.23,29675,29690,29445,29530,5914153,-0.19,2.05
2018-09-18,29673.49,29335,29690,29320,29660,6237830,-0.05,2.05
2018-09-19,29728.06,29800,29800,29570,29685,6302125,-0.14,2.05
2018-09-20,29967.57,29785,30075,29745,29965,5453327,-0.01,2.05
2018-09-21,30143.04,30050,30085,29935,30085,8269497,-0.19,2.05
2018-09-27,30385.91,30025,30370,30015,30315,4043855,-0.23,2.08
2018-09-28,30178.77,30355,30355,30110,30125,6300176,-0.18,2.07
2018-10-01,30143.19,30175,30265,30010,30120,4431776,-0.08,2.07
2018-10-02,29779.67,30095,30180,29735,29755,4574339,-0.08,2.07
2018-10-04,29305.28,29795,29795,29240,29295,7317253,-0.04,2.07
2018-10-05,29255.76,29250,29360,29055,29250,7924740,-0.02,2.06
2018-10-08,29118.52,29115,29335,29095,29105,4756401,-0.05,2.06
2018-10-10,28914.68,29155,29170,28815,28915,6440283,0.0,2.06
2018-10-11,27643.75,28195,28375,27695,27720,11753699,0.28,2.06
2018-10-12,28063.74,27705,28215,27670,27990,16617756,-0.26,2.06
2018-10-15,27846.34,27915,27980,27760,27835,4147308,-0.04,2.06
2018-10-16,27816.13,27955,28045,27725,27760,3406772,-0.2,2.06
2018-10-17,28131.38,28100,28290,28015,28120,4217794,-0.04,2.06
2018-10-18,27873.92,28020,28105,27845,27870,4998217,-0.01,2.06
2018-10-19,27988.4,27660,28020,27500,27980,4378102,-0.03,2.06
2018-10-22,28065.28,27785,28100,27720,28035,3388111,-0.11,2.06
2018-10-23,27379.64,27835,27865,27205,27385,7905379,0.02,2.06
2018-10-24,27263.25,27530,27555,27200,27245,11305852,-0.07,2.06
2018-10-25,26798.15,26680,26825,26425,26810,10915732,0.04,2.06
2018-10-26,26396.81,26840,26845,26150,26385,7692140,-0.04,2.06
2018-10-29,26067.93,26480,26655,26125,26170,4954632,0.39,2.08
2018-10-30,26293.79,26060,26510,25965,26270,7509784,-0.09,2.08
2018-10-31,26447.2,26345,26425,26130,26390,5778168,-0.22,2.08
2018-11-01,26340.21,26435,26725,26280,26280,4801246,-0.23,2.08
2018-11-02,27299.31,26625,27295,26580,27275,6019926,-0.09,2.08
2018-11-05,27050.24,27155,27155,26660,26975,6502516,-0.28,2.08
2018-11-06,27201.18,27120,27210,26870,27165,5950835,-0.13,2.08
2018-11-07,27089.11,27160,27410,26960,27025,6276314,-0.24,2.08
2018-11-08,27254.92,27460,27630,27255,27255,5834098,0.0,2.08
2018-11-09,27177.07,27250,27350,27075,27090,7903123,-0.32,2.08
2018-11-12,27201.8,26890,27220,26850,27160,3967007,-0.15,2.08
2018-11-13,27013.4,26750,27000,26495,26955,7599585,-0.22,2.08
2018-11-14,26931.51,26980,27010,26815,26885,4817862,-0.17,2.08
2018-11-15,27197.17,26860,27180,26765,27155,6805238,-0.16,2.08
2018-11-16,27208.37,27270,27335,27100,27135,4616499,-0.27,2.08
2018-11-19,27274.24,27185,27405,27100,27230,4381832,-0.16,2.08
2018-11-20,27000.48,26940,27090,26885,26960,7740116,-0.15,2.08
2018-11-21,26870.3,26615,26865,26535,26830,5554846,-0.15,2.08
2018-11-22,26819.58,26840,26925,26750,26800,5534204,-0.07,2.08
2018-11-23,26676.28,26790,26865,26515,26630,4833230,-0.17,2.08
2018-11-26,27021.11,26700,27015,26675,26990,5895950,-0.12,2.08
2018-11-27,27249.77,27085,27255,26935,27200,5711703,-0.18,2.08
2018-11-28,27386.65,27295,27375,27155,27365,4850780,-0.08,2.08
2018-11-29,27457.12,27740,27780,27355,27415,3753641,-0.15,2.08
2018-11-30,27176.39,27480,27535,27100,27160,5378880,-0.06,2.08
2018-12-03,27659.24,27550,27705,27375,27635,5526366,-0.09,2.08
2018-12-04,27370.45,27525,27560,27190,27325,7613175,-0.17,2.08
2018-12-05,27190.15,26970,27260,26970,27160,9862732,-0.11,2.08
2018-12-06,26760.14,27025,27035,26705,26755,8971934,-0.02,2.08
2018-12-07,26870.03,26870,26970,26730,26845,7791119,-0.09,2.08
2018-12-10,26576.89,26485,26645,26400,26595,11634496,0.07,2.08
2018-12-11,26511.04,26635,26660,26445,26530,17682169,0.07,2.08
2018-12-12,26888.19,26635,26925,26600,26875,12300364,-0.05,2.08
2018-12-13,26980.3,26875,27150,26850,27015,15648201,0.13,2.08
2018-12-14,26594.62,27000,27010,26460,26585,12092273,-0.04,2.08
2018-12-17,26672.19,26670,26765,26625,26660,9548736,-0.05,2.08
2018-12-18,26556.87,26520,26710,26480,26565,6678127,0.03,2.08
2018-12-19,26769.34,26635,26785,26580,26740,9217509,-0.11,2.08
2018-12-20,26519.46,26585,26650,26350,26505,9903278,-0.05,2.08
2018-12-21,26544.43,26445,26535,26370,26480,9828279,-0.24,2.08
2018-12-24,26483.5,26435,26505,26330,26490,14226033,0.02,2.08
2018-12-26,26136.54,26175,26295,25990,26145,6864056,0.03,2.08
2018-12-27,26537.16,26500,26590,26405,26470,8683053,-0.25,2.33
2018-12-28,26677.03,26535,26700,26535,26580,4337356,-0.36,2.33
2019-01-02,26301.96,26780,26820,26185,26270,4795980,-0.12,2.33
2019-01-03,26055.02,26265,26295,25985,26015,5649255,-0.15,2.33
2019-01-04,26267.59,26005,26250,25935,26215,10281475,-0.2,2.33
2019-01-04,26267.59,26005,26250,25935,26215,10281475,-0.2,2.33
2019-01-07,26635.45,26545,26785,26530,26590,5700324,-0.17,2.33
2019-01-08,26444.11,26600,26680,26400,26415,4670564,-0.11,2.33
2019-01-09,27037.8,26525,27045,26525,26960,5263421,-0.29,2.33
2019-01-10,27032.74,26985,27110,26880,26950,5924713,-0.31,2.33
2019-01-11,27188.93,27065,27195,26975,27115,5054162,-0.27,2.33
2019-01-14,26974.72,27060,27090,26855,26880,3546372,-0.35,2.33
2019-01-15,27468.09,26980,27435,26965,27420,4744723,-0.18,2.33
2019-01-16,27597.66,27410,27540,27330,27540,6597164,-0.21,2.33
2019-01-17,27661.56,27600,27720,27500,27600,4845712,-0.22,2.33
2019-01-18,27861.6,27755,27835,27690,27810,5665137,-0.19,2.33
2019-01-21,27873.96,27995,28000,27665,27825,5744245,-0.18,2.33
2019-01-22,27744.67,27850,27895,27585,27685,5147730,-0.22,2.33
2019-01-23,27861.91,27580,27905,27565,27845,4019129,-0.06,2.33
2019-01-24,28134.65,27830,28075,27795,28075,5758414,-0.21,2.33
2019-01-25,28639.61,28160,28605,28125,28585,7131270,-0.19,2.33
2019-01-28,28636.36,28640,28765,28475,28570,7474242,-0.23,2.33
2019-01-29,28771.72,28525,28705,28390,28705,5432101,-0.23,2.33
2019-01-30,29133.0,28690,29055,28660,29055,8394099,-0.27,2.33
2019-01-31,29061.78,29330,29340,29020,29025,7312434,-0.13,2.33
2019-02-01,29052.72,29125,29265,28955,28995,7871448,-0.2,2.33
2019-02-07,29038.47,29160,29195,28915,28995,5408602,-0.15,2.35
2019-02-08,28622.88,28840,28855,28530,28585,6268241,-0.13,2.35
2019-02-11,28683.93,28590,28635,28450,28635,6902867,-0.17,2.35
2019-02-12,28842.22,28640,28860,28590,28790,9605045,-0.18,2.35
2019-02-13,28971.7,28920,28970,28840,28935,4071771,-0.13,2.35
2019-02-14,29343.23,28845,29215,28710,29215,4946913,-0.44,2.35
2019-02-15,28872.19,29090,29090,28710,28830,4185097,-0.15,2.34
2019-02-18,29064.07,28975,29140,28915,29040,5345033,-0.08,2.34
2019-02-19,28965.64,28985,29050,28740,28905,4830085,-0.21,2.34
2019-02-20,29313.34,29100,29350,29030,29240,6575502,-0.25,2.34
2019-02-21,29313.91,29140,29355,29020,29240,4907357,-0.25,2.34
2019-02-22,29348.08,29185,29255,29090,29255,2547987,-0.32,2.34
2019-02-25,29373.57,29420,29465,29205,29315,4394336,-0.2,2.34
2019-02-26,29262.28,29300,29335,29145,29205,7310201,-0.2,2.34
2019-02-27,29349.51,29305,29370,29240,29300,3559451,-0.17,2.34
2019-02-28,28854.21,29255,29300,28805,28805,5775812,-0.17,2.34
2019-03-04,28725.24,29005,29115,28660,28665,5274617,-0.21,2.34
2019-03-05,28520.05,28575,28605,28375,28465,5065539,-0.19,2.34
2019-03-06,28459.73,28445,28445,28320,28385,5030208,-0.26,2.34
2019-03-07,28362.28,28365,28520,28195,28300,8674668,-0.22,2.34
2019-03-08,27954.59,28170,28215,27915,27915,7407646,-0.14,2.34
2019-03-11,27977.93,27950,28030,27835,27935,16804742,-0.15,2.34
2019-03-12,28245.78,28130,28280,28130,28220,9314969,-0.09,2.34
2019-03-13,28072.87,28135,28140,27820,28015,11654412,-0.21,2.34
2019-03-14,28136.63,28105,28195,27925,28090,4836271,-0.17,2.34
2019-03-15,28461.55,28060,28515,28055,28415,5887227,-0.16,2.34
2019-03-18,28465.89,28475,28525,28370,28440,10926530,-0.09,2.34
2019-03-19,28454.36,28470,28495,28315,28410,5572357,-0.16,2.34
2019-03-20,28464.66,28335,28450,28085,28445,11068231,-0.07,2.34
2019-03-21,28709.91,28500,28885,28500,28640,11828435,-0.24,2.34
2019-03-22,28784.36,28785,28865,28650,28705,8864604,-0.28,2.34
2019-03-25,28216.16,28330,28375,28150,28150,4562668,-0.23,2.34
2019-03-26,28230.11,28210,28265,28135,28170,6283031,-0.21,2.34
2019-03-27,28198.16,28110,28260,27930,28165,5613520,-0.12,2.34
2019-03-28,28043.19,28000,28120,27885,28010,4632054,-0.12,2.35
2019-03-29,28182.72,28030,28190,27960,28175,6943174,-0.03,2.34
2019-04-01,28566.0,28315,28585,28315,28550,4992395,-0.06,2.34
2019-04-02,28705.74,28610,28735,28600,28660,5714180,-0.16,2.34
